OCANumber,IncidentFromDate,IncidentFromTime,IncidentToDate,IncidentToTime,OffenseCode,Offense Description,CaseStatus,CaseDisposition,LocationCode,PatrolZone,LocationLandmark,LocationStreetNumber,LocationDirectional,LocationStreet,LocationLatitude,LocationLongitude,CreatedSource
18030647,03/29/2018,09:25:00,,,5707,Criminal Trespass,Closed/Cleared,Cleared by Arrest,ONCAM,Z3,College of Computing   50   Z3,801,,Atlantic Drive NW,33.777409087999999,-84.397291573199993,1
18040803,04/15/2018,04:19:00,04/15/2018,04:30:00,9999,Non-Crime (not reported to state),Closed/Cleared,,ONCAMRES,Z2,Towers Residence Hall,112,,Bobby Dodd Way  NW,,,1
18040823,04/17/2018,22:10:00,04/17/2018,23:47:00,9999,Non-Crime (not reported to state),Closed/Cleared,,ONCAM,Z2,Daniel Laboratory,200,,Bobby Dodd Way,33.773706216,-84.3939920363,1
18040843,04/19/2018,09:00:00,,,9999,Non-Crime (not reported to state),Closed/Cleared,,ONCAMRES,Z1,Center Street Apartments   132  Z1,939,,Hemphill Avenue NW,33.780051239800002,-84.401987856700003,1
18040866,04/22/2018,17:38:00,04/22/2018,17:55:00,9999W,,Closed/Cleared,Cleared by Arrest,ONCAM,Z2,Fifth Street NW   at Spring Street  NW,,,,,,1
18050939,05/01/2018,22:51:00,05/01/2018,23:06:00,5299,Weapons Violation Offense Free Text,Inactive,,PUB,Z2,,,,,,,1
18050998,05/07/2018,14:10:00,05/07/2018,14:15:00,9999,Non-Crime (not reported to state),Closed/Cleared,,ONCAM,Z2,Library,704,,Cherry Street NW,33.774317321700003,-84.395723825199994,1
18051049,05/12/2018,17:37:00,05/12/2018,18:27:00,2408,Possession of Stolen Vehicle,Closed/Cleared,Cleared by Arrest,NONCLERY,,North Avenue  NW @ Spring Street  NW,,,,,,1
18010020,01/06/2018,21:54:00,01/06/2018,21:56:00,9999,Non-Crime (not reported to state),Closed/Cleared,,ONCAM,Z1,Beringause Building,879,,Hemphill Avenue  NW,33.778956412500001,-84.401314659600004,1
18010040,01/10/2018,16:25:00,01/10/2018,16:25:00,9999,Non-Crime (not reported to state),Closed/Cleared,,ONCAM,Z4,Student Health Center,740,,Ferst Drive NW,,,1
18010061,01/13/2018,01:36:00,01/13/2018,01:49:00,4104,Liquor - Possession Of,Closed/Cleared,Prosecution Declined,ONCAMRES,Z2,Pi Kappa Phi Fraternity   336   Z3,220,,Ferst Drive NW,33.7766739637,-84.3943048516,1
18010112,01/22/2018,12:35:00,01/22/2018,12:35:00,9999,Non-Crime (not reported to state),Closed/Cleared,,ONCAM,Z2,Georgia Tech Library,266,NW,4TH ST NW,33.77668,-84.38863,1
18010140,01/26/2018,11:18:00,01/26/2018,11:22:00,9999,Non-Crime (not reported to state),Closed/Cleared,,ONCAM,Z1,Beringause Building,879,,Hemphill Avenue  NW,33.778956412500001,-84.401314659600004,1
18010151,01/28/2018,01:33:00,01/28/2018,01:55:00,4104,Liquor - Possession Of,Closed/Cleared,Prosecution Declined,ONCAMRES,Z2,Cloudman Residence Hall,661,,Techwood Drive NW,33.772797287899998,-84.391622187999999,1
18020208,02/05/2018,10:09:00,02/05/2018,11:25:00,9999,Non-Crime (not reported to state),Closed/Cleared,,ONCAM,Z4,Paper Tricentennial Building   129   Z4,500,,Tenth Street NW,33.780977913800001,-84.404545426400006,1
18020228,02/09/2018,00:30:00,02/09/2018,00:45:00,9999V,,Further Investigation,,ONCAM,Z4,,,,Tech Parkway,,,2
18020230,02/09/2018,08:00:00,02/09/2018,10:00:00,9999,Non-Crime (not reported to state),Further Investigation,,ONCAM,Z2,Bobby Dodd Stadium   17   Z2,155,,North Avenue  NW,33.771865,-84.393316,1
18020284,02/16/2018,10:20:00,02/16/2018,10:20:00,5499,Traffic Offense (describe offense),Closed/Cleared,Cleared by Arrest,PUB,Z1,,,,,33.781564,-84.391040,1
18020330,02/20/2018,15:41:00,02/20/2018,17:41:00,9999,Non-Crime (not reported to state),Further Investigation,,ONCAM,Z1,Student Center Commons,351,,Ferst Drive,33.778956412500001,-84.401314659600004,1
18020367,02/24/2018,00:02:00,02/24/2018,00:50:00,9999W,,Closed/Cleared,Cleared by Arrest,NONCLERY,OFFCAM, Fourteenth Street  NW @ Northside Drive  NW,,,,,,1
18030484,03/11/2018,06:00:00,03/11/2018,14:10:00,2902,Damage to Property - Private,Inactive,,ONCAM,Z4,Technology Enterprise Park #1,387,,Technology Circle NW,,,1
18030491,03/12/2018,08:10:00,03/12/2018,17:00:00,9999,Non-Crime (not reported to state),Further Investigation,,NONCAM,,,,,Hemphill Avenue NW,33.778956412500001,-84.401314659600004,1
18030503,03/11/2018,17:00:00,03/13/2018,13:30:00,9999,Non-Crime (not reported to state),Closed/Cleared,,ONCAMRES,Z2,North Avenue Apartments,120,,North Avenue  NW,33.770119840900001,-84.391353516400002,1
18030543,03/16/2018,22:42:00,03/16/2018,22:42:00,3562,Marijuana - Possession of,Closed/Cleared,Cleared by Arrest,PUB,Z1,,,,Tenth Street  NW & Hemphill Avenue  NW,,,2
18030558,03/20/2018,12:00:00,03/20/2018,12:02:00,9999,Non-Crime (not reported to state),Closed/Cleared,,ONCAM,Z3,Library,704,,Cherry Street NW,33.774317321700003,-84.395723825199994,1
18030578,03/23/2018,08:50:00,03/23/2018,09:10:00,2305,Larceny - Articles from Vehicle,Inactive,,ONCAM,Z1,McCamish Pavilion Lot,965,,Fowler Street,33.7804368,-84.39183,1
18030658,03/29/2018,07:45:00,03/29/2018,16:15:00,2434,Theft of Other Vehicle,Inactive,,ONCAM,Z2,Montgomery Knight Building  (SST II),270,,Ferst Drive NW,,,1
18040676,04/02/2018,12:50:00,04/02/2018,12:50:00,9999,Non-Crime (not reported to state),Closed/Cleared,,,Z2,Beringause Building,879,,Hemphill Avenue NW,,,1
18040734,04/08/2018,20:00:00,04/08/2018,21:25:00,9999,Non-Crime (not reported to state),Closed/Cleared,,ONCAMRES,Z4,Crecine Residence Hall,900,,Hemphill Avenue NW,33.780057100599997,-84.403518928400004,1
18040756,04/10/2018,17:00:00,04/10/2018,17:30:00,9999,Non-Crime (not reported to state),Closed/Cleared,,ONCAM,Z1,Georgia Tech Parking & Transportaion,329,,peachtree,,,2
18040776,04/12/2018,20:01:00,04/12/2018,20:28:00,9999,Non-Crime (not reported to state),Closed/Cleared,,ONCAMRES,Z4,Nelson and Shell Undergraduate Center,580,,Turner Place  NW,,,1
18050944,04/20/2018,08:00:00,04/22/2018,10:00:00,9999,Non-Crime (not reported to state),Closed/Cleared,,ONCAM,Z3,Klaus Parking Deck,266,,Ferst Drive NW,,,1
18050934,05/01/2018,12:17:00,05/01/2018,12:17:00,9999,Non-Crime (not reported to state),Closed/Cleared,,ONCAM,Z3,Clough Undergraduate Learning Commons,266,,Fourth Street NW,33.774681795699998,-84.396379388400007,1
18050955,02/04/2018,22:00:00,02/05/2018,12:00:00,2308,Larceny - From Building,Inactive,,ONCAM,Z4,Campus Recreation Center,750,,Ferst Drive  NW,,,1
18050967,05/04/2018,04:58:00,05/04/2018,04:59:00,5707,Criminal Trespass,Closed/Cleared,Prosecution Declined,ONCAM,Z2,Alumni Faculty House,190,,North Avenue NW,,,1
18050970,05/03/2018,17:40:00,05/03/2018,17:43:00,2308,Larceny - From Building,Further Investigation,,ONCAM,Z2,Georgia Tech Hotel & Conference Center,800,,Spring Street  NW,33.776343252300002,-84.389307920199997,1
18050975,05/04/2018,23:43:00,05/05/2018,00:09:00,3562,Marijuana - Possession of,Closed/Cleared,Cleared by Arrest,NONCAM,OFFCAM,Northside Drive @ Donald Lee Hollowell Parkway,,,,,,1
18051045,05/11/2018,18:48:00,05/11/2018,19:25:00,5499,Traffic Offense (describe offense),Closed/Cleared,Cleared by Arrest,ONCAM,Z2,Ferst Drive  NW  and Cherry Street  NW,,,,,,1
18051090,05/16/2018,14:00:00,05/17/2018,09:25:00,2903,Damage to Property - Public,Further Investigation,,ONCAM,Z3,Manufacturing Rel. Disc. Complex (MRDC)   135  Z3,801,,Ferst Drive NW,33.7769679179,-84.400502691,1
18020391,02/26/2018,15:00:00,02/26/2018,15:30:00,9999,Non-Crime (not reported to state),Further Investigation,,ONCAM,Z4,Student Health Center,740,,Ferst Drive NW,,,1
18020412,02/28/2018,22:04:00,02/28/2018,22:35:00,9999,Non-Crime (not reported to state),Closed/Cleared,,ONCAMRES,Z4,Maulding Residence Hall,501,,Sixth Street  NW,33.777007,-84.405706,1
18030450,03/05/2018,18:00:00,,,9999,Non-Crime (not reported to state),Closed/Cleared,,ONCAM,Z2,Skiles Classroom Building,686,,Cherry Street  NW,,,1
18030455,03/06/2018,15:09:00,03/06/2018,18:18:00,5707,Criminal Trespass,Closed/Cleared,Cleared by Arrest,ONCAM,Z2,Skiles Classroom Building,686,,Cherry Street NW,,,1
18030475,03/05/2018,20:00:00,03/05/2018,20:05:00,9999,Non-Crime (not reported to state),Further Investigation,,ONCAM,Z2,Ferst Drive NW @ Fowler Street NW,,,,,,1
18030539,03/16/2018,20:28:00,03/16/2018,20:30:00,9999,Non-Crime (not reported to state),Closed/Cleared,,ONCAM,Z1,Chandler Stadium,255,,Ferst Drive NW,,,1
18030576,03/22/2018,19:22:00,03/22/2018,22:00:00,9999W,,Closed/Cleared,Cleared by Arrest,NONCAM,Z2,Centergy One Parking Deck @ Tech Square,85,,Fifth Street  NW,,,1
18030587,03/21/2018,15:00:00,03/22/2018,22:00:00,9999,Non-Crime (not reported to state),Closed/Cleared,,NONCAM,OFFCAM,,797,,Fayetteville Road  SE,,,1
18030649,03/28/2018,09:00:00,03/28/2018,17:00:00,2317,Larceny - Bicycle,Closed/Cleared,Prosecution Declined,ONCAM,Z3,Cherry Emerson Building,310,,Ferst Drive  NW,33.777931481499998,-84.397207011700004,1
18040680,04/02/2018,15:50:00,04/02/2018,17:07:00,9999V,,Further Investigation,,ONCAM,Z3,Student Center   104   Z3,351,,Ferst Drive NW,,,1
18040768,04/12/2018,10:30:00,04/12/2018,11:25:00,9999,Non-Crime (not reported to state),Closed/Cleared,,ONCAM,Z3,Manufacturing Research Center (MaRC)   126  Z3,813,,Ferst Drive NW,33.777599309800003,-84.401342849200006,1
18040800,04/15/2018,01:54:00,04/15/2018,02:30:00,4104,Liquor - Possession Of,Closed/Cleared,Prosecution Declined,ONCAMRES,Z2,Harrison Residence Hall,660,,Williams Street  NW,,,1
18040802,04/15/2018,02:29:00,04/15/2018,02:56:00,4104,Liquor - Possession Of,Closed/Cleared,Prosecution Declined,ONCAMRES,Z2,Cloudman Residence Hall,661,,Techwood Drive NW,,,1
18030546,03/17/2018,10:20:00,03/17/2018,11:22:00,9999W,,Closed/Cleared,Cleared by Arrest,PUB,Z2,Techwood Drive @ North Avenue,,,,33.771273,-84.392061,1
18030577,03/22/2018,21:07:00,03/22/2018,21:30:00,5499,Traffic Offense (describe offense),Closed/Cleared,Cleared by Arrest,PUB,Z4,Tenth Street  NW @ Northside Drive  NW,,,,33.781583,-84.407442,1
18040731,04/07/2018,22:45:00,04/08/2018,14:15:00,2902,Damage to Property - Private,Inactive,,ONCAM,Z2,Smith Lot Behind Brown Residence Hall Parking Lot,600,BK,Techwood Drive,,,1
18040797,04/14/2018,19:51:00,04/14/2018,20:05:00,9999,Non-Crime (not reported to state),Closed/Cleared,,ONCAMRES,Z2,NAA South,120,,North Avenue NW,,,1
18040819,04/17/2018,10:37:00,04/17/2018,10:59:00,9999,Non-Crime (not reported to state),Closed/Cleared,,ONCAM,Z4,Student Health Center   177   Z4,740,,Ferst Drive NW,33.774833656299997,-84.403110789999999,1
18040861,04/21/2018,07:34:00,04/21/2018,07:34:00,9999,Non-Crime (not reported to state),Closed/Cleared,,NONCAM,Z2,Centergy Building,75,,Fifth Street  NW,,,1
18040896,04/26/2018,21:07:00,04/26/2018,21:15:00,9999,Non-Crime (not reported to state),Closed/Cleared,,ONCAM,Z4,West Village Dining Commons,532,,Eighth Street NW,33.779285,-84.404688,1
18040912,04/28/2018,02:42:00,04/28/2018,03:15:00,9999,Non-Crime (not reported to state),Closed/Cleared,,ONCAMRES,Z2,North Avenue Apartments,120,,North Avenue NW,33.770119840900001,-84.391353516400002,1
18050963,05/03/2018,20:15:00,05/03/2018,20:15:00,9999,Non-Crime (not reported to state),Closed/Cleared,,ONCAM,Z1,Griffin Track   342   Z1,930,,Fowler Street NW,,,1
18050985,05/05/2018,18:24:00,05/05/2018,19:40:00,9999W,,Closed/Cleared,Cleared by Arrest,ONCAM,Z4,NARA Building,505,,Tech Way NW,,,1
18051019,05/09/2018,12:30:00,05/09/2018,13:00:00,2308,Larceny - From Building,Further Investigation,,ONCAM,Z3,Student Center,351,,Ferst Drive NW,,,1
18030585,03/23/2018,22:33:00,03/23/2018,23:15:00,3562,Marijuana - Possession of,Closed/Cleared,Cleared by Arrest,PUB,Z1,Fourteenth Street  NW @ Center Street  NW,,,,33.786235,-84.402833,1
18030590,03/17/2018,15:00:00,03/24/2018,21:12:00,2205,Burglary - No Forced Entry -NonResidence,Closed/Cleared,Cleared by Arrest,ONCAM,Z2,NAA North Parking Deck,120,,North Avenue  NW,,,1
18030618,03/27/2018,10:44:00,03/27/2018,10:44:00,3562,Marijuana - Possession of,Closed/Cleared,Prosecution Declined,PUB,Z1,,,,,,,1
18030633,03/28/2018,14:00:00,03/28/2018,14:01:00,9999,Non-Crime (not reported to state),Closed/Cleared,,ONCAM,Z1,Parker H. Petit Biotechnology Building (IBB),315,,Ferst Drive NW,33.7789777657,-84.3972618521,1
18030634,03/28/2018,09:30:00,03/28/2018,09:30:00,9999,Non-Crime (not reported to state),Closed/Cleared,,ONCAM,Z2,Peters Parking Deck   8   Z2,749,,Fowler Street NW,33.774974616999998,-84.393527398299995,1
18040685,04/02/2018,12:00:00,04/02/2018,15:00:00,2903,Damage to Property - Public,Inactive,,ONCAM,Z2,Smith Building   24   Z2,685,,Cherry Street  NW,33.773645202700003,-84.395148047299998,1
18040716,04/06/2018,19:59:00,04/06/2018,20:25:00,4104,Liquor - Possession Of,Closed/Cleared,Prosecution Declined,ONCAM,Z2,Sidewalk,,,,33.775156,-84.391976,1
18040754,04/10/2018,12:04:00,,,5311,Disorderly Conduct,Closed/Cleared,Cleared by Arrest,ONCAM,Z2,North Avenue @ Techwood Drive  Z2,,,,33.771310,-84.392067,1
18040780,04/13/2018,00:25:00,04/13/2018,00:55:00,9999,Non-Crime (not reported to state),Closed/Cleared,,ONCAMRES,Z4,Folk Residence Hall,531,,Turner Place  NW,33.778916221700001,-84.404839926199998,1
18050964,05/03/2018,23:56:00,05/04/2018,00:37:00,5499,Traffic Offense (describe offense),Closed/Cleared,Cleared by Arrest,NONCLERY,OFFCAM,Northside Drive  NW @ Marietta Street NW,,,,,,1
18050990,05/06/2018,01:32:00,05/06/2018,02:23:00,5499,Traffic Offense (describe offense),Closed/Cleared,Cleared by Arrest,ONCAM,Z4,Ferst Drive  NW @ Regent Drive  NW,,,,,,1
18051078,05/16/2018,13:00:00,05/16/2018,13:05:00,9999,Non-Crime (not reported to state),Closed/Cleared,,ONCAM,Z2,Library,704,,Cherry Street  NW,,,1
18040779,04/13/2018,00:00:00,04/13/2018,00:08:00,2317,Larceny - Bicycle,Closed/Cleared,Cleared by Arrest,ONCAM,Z2,Scheller College of Business,800,,West Peachtree Street  NW,,,1
18040812,04/16/2018,15:44:00,04/16/2018,16:07:00,9999,Non-Crime (not reported to state),Closed/Cleared,,ONCAM,Z1,Phi Gamma Delta Fraternity,841,,Fowler Street NW,,,1
18040831,04/18/2018,15:03:00,04/18/2018,15:30:00,9999,Non-Crime (not reported to state),Closed/Cleared,,ONCAMRES,Z2,Glenn Residence Hall,118,,Bobby Dodd Way NW,33.773422072599999,-84.3916112016,1
18050933,05/01/2018,11:00:00,05/01/2018,11:35:00,9999T,,Closed/Cleared,Prosecution Declined,NONCAM,Z4,,,,,,,1
18050950,02/15/2018,07:00:00,05/03/2018,08:00:00,9999,Non-Crime (not reported to state),Further Investigation,,ONCAM,Z2,Old Civil Engineering Bldg  58  Z2,221,,Bobby Dodd Way,33.77379,-84.39206,1
18050988,05/06/2018,00:38:00,05/06/2018,01:05:00,4104,Liquor - Possession Of,Closed/Cleared,Prosecution Declined,ONCAM,Z3,Pi Kappa Alpha Fraternity,260,,Ferst Drive NW,,,1
18050996,05/07/2018,11:17:00,05/07/2018,11:17:00,5707,Criminal Trespass,Closed/Cleared,Cleared by Arrest,ONCAM,Z2,North Avenue Dinning Hall,120,,North Avenue  NW,,,1
18051003,05/08/2018,04:52:00,05/08/2018,05:20:00,7901,Runaway Juvenile,Closed/Cleared,Juvenile/No Custody,ONCAM,Z2,,777,,Techwood Drive  NW,,,1
18020238,02/10/2018,04:09:00,02/10/2018,05:00:00,9999W,,Closed/Cleared,Cleared by Arrest,ONCAM,Z2,,711,,Techwood Drive  NW,,,1
18020261,02/13/2018,13:42:00,02/13/2018,13:44:00,9999,Non-Crime (not reported to state),Closed/Cleared,,ONCAM,Z3,Student Center,351,,Ferst Drive NW,,,1
18020319,02/20/2018,11:00:00,02/20/2018,11:05:00,9999,Non-Crime (not reported to state),Closed/Cleared,,ONCAM,Z1,Beringause Building   46   Z1,879,,Hemphill Avenue NW,33.778956412500001,-84.401314659600004,1
18030419,03/01/2018,17:52:00,03/01/2018,18:10:00,9999,Non-Crime (not reported to state),Closed/Cleared,,ONCAM,Z4,Campus Recreation Center   160   Z4,750,,Ferst Drive NW,,,1
18030424,03/01/2018,15:30:00,03/02/2018,06:00:00,9999,Non-Crime (not reported to state),Closed/Cleared,,ONCAM,Z2,Bobby Dodd Stadium   17   Z2,155,,North Avenue NW,33.771865,-84.393316,1
18030444,03/01/2018,08:30:00,03/01/2018,08:30:00,9999,Non-Crime (not reported to state),Closed/Cleared,,NONCLERY,OFFCAM,,171,,17th Street,,,1
18030458,03/07/2018,11:30:00,03/07/2018,11:30:00,9999,Non-Crime (not reported to state),Closed/Cleared,,ONCAM,Z4,Student Health Center,740,,Ferst Drive NW,33.774833656299997,-84.403110789999999,1
18030478,03/10/2018,01:17:00,03/10/2018,02:15:00,4104,Liquor - Possession Of,Closed/Cleared,Prosecution Declined,ONCAM,Z2,Third Street @ Techwood Drive,,,,33.771707325999998,-84.3912515496,1
18030512,03/06/2018,13:30:00,03/06/2018,15:00:00,9999,Non-Crime (not reported to state),Closed/Cleared,,ONCAM,Z3,Student Health Center,740,,Ferst Drive  NW,,,1
18030663,03/31/2018,02:15:00,03/31/2018,02:45:00,9999,Non-Crime (not reported to state),Closed/Cleared,,ONCAMRES,Z2,Towers Residence Hall,112,,Bobby Dodd Way NW,,,1
18040691,04/03/2018,19:21:00,04/03/2018,19:45:00,9999,Non-Crime (not reported to state),Closed/Cleared,,ONCAM,Z3,Howey Physics Building   Parking Lot,800,,Atlantic Drive NW,33.7774229491,-84.398467142599998,1
18040705,04/05/2018,17:05:00,04/05/2018,17:23:00,9999,Non-Crime (not reported to state),Closed/Cleared,,PUB,Z1,,,,,,,2
18040712,04/06/2018,12:49:00,04/06/2018,12:50:00,9999,Non-Crime (not reported to state),Closed/Cleared,,ONCAM,Z2,Spring Street NW near Fifth Street NW,,,,,,1
18030443,03/04/2018,13:00:00,03/04/2018,14:15:00,9999,Non-Crime (not reported to state),Closed/Cleared,,ONCAM,Z1,Ford Envir. Science & Technology  147  Z1,311,,Ferst Drive NW,33.778896623599998,-84.396036089199995,1
18030515,03/14/2018,22:23:00,03/14/2018,23:30:00,3562,Marijuana - Possession of,Closed/Cleared,Cleared by Arrest,NONCLERY,OFFCAM,Northside Drive  NW @ Eighth Street  NW,,,,,,1
18030540,03/16/2018,10:00:00,03/16/2018,17:00:00,9999,Non-Crime (not reported to state),Closed/Cleared,,ONCAM,Z3,Campus Recreation Center,750,,Ferst Drive,33.777615084600001,-84.394826599200002,1
18030567,03/22/2018,08:37:00,03/22/2018,09:18:00,5499,Traffic Offense (describe offense),Closed/Cleared,Cleared by Arrest,PUB,Z1,,,,,,,1
18030603,03/26/2018,12:54:00,,,9999,Non-Crime (not reported to state),Closed/Cleared,,ONCAM,,Beringause Building   46   Z1,879,,Hemphill Avenue NW,33.778956412500001,-84.401314659600004,1
18040699,04/05/2018,00:52:00,04/05/2018,01:28:00,3562,Marijuana - Possession of,Closed/Cleared,Prosecution Declined,ONCAM,Z2,Hanson Residence Hall,109,,Bobby Dodd Way,33.7741941966,-84.390936214000007,1
18040701,04/04/2018,16:23:00,04/05/2018,07:30:00,2308,Larceny - From Building,Closed/Cleared,Unfounded,ONCAM,Z1,Molecular Science & Engineering Building   167   Z1,901,,Atlantic Drive NW,33.779838599599998,-84.396693261400003,1
18040710,04/06/2018,07:54:00,05/06/2018,16:20:00,9999,Non-Crime (not reported to state),Closed/Cleared,,ONCAM,Z1,Beringause Building   46   Z1,879,,Hemphill Avenue NW,33.778956412500001,-84.401314659600004,1
18040721,04/07/2018,00:01:00,04/07/2018,00:05:00,5299,Weapons Violation Offense Free Text,Inactive,,NONCAM,Z1,Kappa Sigma Fraternity,182,,Sixth Street NW,33.777920385900003,-84.393200189599995,1
18040741,04/07/2018,13:00:00,04/09/2018,18:27:00,9999,Non-Crime (not reported to state),Closed/Cleared,,ONCAM,Z3,College of Architecture-West Wing   75   Z3,247,,Fourth Street NW,,,1
18040808,04/16/2018,08:15:00,04/16/2018,09:00:00,2589,Forgery Offense Free Text,Closed/Cleared,Cleared by Arrest,PUB,Z1,,,,,,,1
18020300,02/17/2018,15:50:00,02/17/2018,22:15:00,9999,Non-Crime (not reported to state),Closed/Cleared,,ONCAM,Z3,Instructional Center,759,,Ferst Drive,,,1
18020305,02/19/2018,02:16:00,02/19/2018,02:44:00,9999,Non-Crime (not reported to state),Closed/Cleared,,ONCAMRES,Z1,Center Street Apartments,939,,Hemphill Avenue NW,,,1
18020320,02/20/2018,11:30:00,02/20/2018,11:30:00,9999,Non-Crime (not reported to state),Closed/Cleared,,ONCAM,Z2,Library,704,,Cherry Street  NW,,,1
18020325,02/20/2018,17:15:00,02/20/2018,17:25:00,9999,Non-Crime (not reported to state),Further Investigation,,ONCAM,Z3,Cherry Emerson Building,310,,Ferst Drive NW,33.777931481499998,-84.397207011700004,1
18030420,03/01/2018,23:58:00,03/01/2018,23:59:00,5499,Traffic Offense (describe offense),Closed/Cleared,,PUB,Z2,North Avenue NW @ Cherry Street NW,,,,,,1
18030425,03/02/2018,11:48:00,03/02/2018,12:00:00,9999,Non-Crime (not reported to state),Closed/Cleared,,ONCAM,Z1,Beringause Building   46   Z1,879,,Hemphill Avenue NW,33.778956412500001,-84.401314659600004,1
18030445,03/05/2018,11:40:00,03/05/2018,12:16:00,9999,Non-Crime (not reported to state),Closed/Cleared,,ONCAM,Z2,Barnes and Noble Bookstore,48,,Fifth Street  NW,33.77668,-84.38863,1
18030506,03/13/2018,21:16:00,03/13/2018,,9999W,,Closed/Cleared,Cleared by Arrest,NONCLERY,OFFCAM,10th Street  NW @ Hemphill Avenue  NW,,,,,,1
18030530,03/15/2018,19:30:00,03/16/2018,08:00:00,2199,Extortion Offense Free Text,Further Investigation,,NONCAM,Z1,,100,,Tenth Street NW,33.778956412500001,-84.401314659600004,1
18030606,03/26/2018,14:24:00,03/26/2018,14:30:00,9999,Non-Crime (not reported to state),Closed/Cleared,,ONCAM,Z1,Boggs Building,770,,State Street  NW,,,1
18030612,03/26/2018,23:09:00,03/27/2018,00:17:00,3562,Marijuana - Possession of,Closed/Cleared,Cleared by Arrest,ONCAM,Z1,GTRI Conference Center Parking Deck,250,,Fourteenth Street  NW,,,1
18030626,03/15/2018,13:00:00,03/27/2018,19:59:00,2205,Burglary - No Forced Entry -NonResidence,Closed/Cleared,Cleared by Arrest,ONCAM,Z2,NAA North Parking Deck   191   Z2,120,,North Avenue NW,33.770600,-84.391865,1
18040862,04/21/2018,08:20:00,04/21/2018,08:23:00,1316,Terroristic Threats/Intimidation,Closed/Cleared,Prosecution Declined,ONCAM,Z2,Barnes and Noble Bookstore 172  Z2,48,,Fifth Street NW,33.77668,-84.38863,1
18040888,04/26/2018,01:55:00,04/26/2018,02:13:00,3562,Marijuana - Possession of,Closed/Cleared,Prosecution Declined,ONCAM,Z2,Christian Campus Fellowship,767,,Techwood Drive  NW,33.775606214200003,-84.3916148542,1
18040908,04/27/2018,21:19:00,04/27/2018,21:30:00,3562,Marijuana - Possession of,Closed/Cleared,Cleared by Arrest,NONCLERY,OFFCAM,North Avenue  NW @ State Street  NW,,,,,,1
18050940,05/01/2018,23:24:00,05/02/2018,00:09:00,9999,Non-Crime (not reported to state),Closed/Cleared,,ONCAM,Z2,Shirley Clements Mewborn Field,935,,Fowler Street,33.779233098799999,-84.393197336100002,1
18050979,05/05/2018,10:03:00,,,9999,Non-Crime (not reported to state),Closed/Cleared,,ONCAMRES,Z2,North Avenue Apartments  191  Z2,120,,North Avenue NW,33.770119840900001,-84.391353516400002,1
18050997,03/21/2018,13:30:00,05/07/2018,06:30:00,2308,Larceny - From Building,Closed/Cleared,,ONCAM,Z1,Boggs Building,770,,State Street  NW,33.7738,-84.3945,1
18051056,05/14/2018,12:15:00,,,9999,Non-Crime (not reported to state),Closed/Cleared,,PUB,Z1,Tenth Street at State Street  NW,,,,,,2
18020384,02/26/2018,11:14:00,02/26/2018,11:45:00,9999,Non-Crime (not reported to state),Closed/Cleared,,ONCAMRES,Z4,Fulmer Residence Hall,871,,McMillan Street NW,33.778647731100001,-84.403883816000004,1
18020403,02/28/2018,13:00:00,02/28/2018,13:30:00,5499,Traffic Offense (describe offense),Closed/Cleared,Cleared by Arrest,PUB,Z4,Ferst Drive @ Regents Drive,,,,,,2
18030428,03/02/2018,17:20:00,03/02/2018,17:25:00,9999,Non-Crime (not reported to state),Closed/Cleared,,ONCAM,Z2,Clough Undergraduate Learning Commons,266,,Fourth Street  NW,,,1
18030619,03/27/2018,12:00:00,03/27/2018,12:10:00,9999,Non-Crime (not reported to state),Closed/Cleared,,ONCAM,Z2,Library,704,,Cherry Street  NW,,,1
18040753,04/09/2018,21:33:00,04/10/2018,03:15:00,2902,Damage to Property - Private,Further Investigation,,ONCAM,Z4,Paper Tricentennial Building,500,,10th Street  NW,,,1
18040774,04/12/2018,12:00:00,,,9999,Non-Crime (not reported to state),Closed/Cleared,,ONCAM,Z3,College of Architecture East   76   Z3,245,,Fourth Street  NW,33.775975305499998,-84.395381355500007,1
18040791,04/12/2018,10:00:00,04/12/2018,19:00:00,9999,Non-Crime (not reported to state),Closed/Cleared,,ONCAM,Z4,Beringause Building,879,,Hemphill Avenue  NW,,,1
18040810,04/13/2018,16:00:00,04/16/2018,08:15:00,2903,Damage to Property - Public,Further Investigation,,ONCAMRES,Z2,North Avenue Apartments  191  Z2,120,,North Avenue NW,33.770119840900001,-84.391353516400002,1
18040857,04/21/2018,01:29:00,04/21/2018,02:05:00,9999,Non-Crime (not reported to state),Closed/Cleared,,ONCAMRES,Z1,Center Street Apartments,939,,Hemphill Avenue  NW,33.780051239800002,-84.401987856700003,1
18040877,04/24/2018,09:00:00,04/24/2018,14:50:00,9999,Non-Crime (not reported to state),Inactive,,ONCAM,Z3,Student Center,350,,Ferst Drive NW,33.7741360837,-84.398818020899995,1
18040898,04/26/2018,22:39:00,04/26/2018,23:44:00,3562,Marijuana - Possession of,Closed/Cleared,Cleared by Arrest,PUB,Z1,,,,Techwood Drive NW /  Fifth Street NW,,,1
18040931,04/30/2018,22:40:00,04/30/2018,22:45:00,9999,Non-Crime (not reported to state),Closed/Cleared,,PUB,Z4,Ferst Drive @ Sixth Street,,,,,,1
18020295,02/17/2018,02:42:00,02/17/2018,03:25:00,9999,Non-Crime (not reported to state),Further Investigation,,ONCAMRES,Z4,Freeman Residence Hall,835,,McMillan Street NW,,,1
