OCANumber,IncidentFromDate,IncidentFromTime,IncidentToDate,IncidentToTime,OffenseCode,Offense Description,CaseStatus,CaseDisposition,LocationCode,PatrolZone,LocationLandmark,LocationStreetNumber,LocationDirectional,LocationStreet,LocationLatitude,LocationLongitude,CreatedSource
18040870,04/20/2018,11:00:00,04/23/2018,11:00:00,2308,Larceny - From Building,Closed/Cleared,Unfounded,ONCAM,Z4,Scheller College of Business,800,,West Peachtree Street,,,1
18040897,04/25/2018,19:30:00,04/26/2018,19:30:00,2317,Larceny - Bicycle,Further Investigation,,ONCAM,Z1,Graduate Living Center,301,,Tenth Street NW,,,1
18040917,04/29/2018,00:30:00,04/29/2018,00:33:00,4802,Obstructing Officer/Criminal Investigation,Closed/Cleared,Cleared by Arrest,PUB,Z1,Center Street Apartments,939,,Hemphill Avenue NW,,,1
18051051,05/13/2018,04:16:00,05/13/2018,04:27:00,2317,Larceny - Bicycle,Closed/Cleared,Cleared by Arrest,ONCAM,Z2,NAA Dining Hall,120,,North Avenue  NW,,,1
18051144,05/30/2018,09:20:00,05/30/2018,10:00:00,5499,Traffic Offense (describe offense),Closed/Cleared,Cleared by Arrest,ONCAM,Z2,,,,,,,1
18010052,01/12/2018,10:45:00,01/12/2018,10:50:00,9999,Non-Crime (not reported to state),Closed/Cleared,,ONCAM,Z2,West Village,532,,8th St NW ,,,1
18010093,01/16/2018,22:00:00,01/16/2018,22:05:00,9999,Non-Crime (not reported to state),Closed/Cleared,,ONCAM,Z2,Peters Parking Deck,749,,Fowler Street NW,,,1
18010172,01/31/2018,14:54:00,01/31/2018,15:09:00,9999,Non-Crime (not reported to state),Closed/Cleared,,ONCAM,Z1,Tenth Street  NW @ Greenfield Street  NW,,,,,,1
18020178,02/01/2018,14:48:00,02/01/2018,14:59:00,9999V,,Inactive,,ONCAM,Z2,Administration (Tech Tower),225,,North Avenue NW,,,1
18020237,02/09/2018,22:56:00,02/09/2018,23:12:00,5211,Possession of Explosives/Fireworks,Closed/Cleared,Prosecution Declined,NONCAM,Z2,Beta Theta Pi Fraternity,764,,Fowler Street  NW,33.775519708200001,-84.394475750500007,1
18020369,02/24/2018,03:08:00,02/24/2018,04:00:00,5499,Traffic Offense (describe offense),Closed/Cleared,Cleared by Arrest,PUB,Z2,,,,Fifth Street NW / Williams Street NW,,,1
18020382,02/25/2018,23:01:00,02/26/2018,,3562,Marijuana - Possession of,Closed/Cleared,Cleared by Arrest,NONCLERY,Z2,Spring Street  NW @ Peachtree Place  NW,,,,,,1
18020409,02/28/2018,20:20:00,02/28/2018,21:15:00,4803,Making A False Report/Giving False Information,Closed/Cleared,Cleared by Arrest,NONCLERY,OFFCAM,Northside Drive  NW @ Fourteenth Street  NW,,,,33.786249,-84.407383,1
18030469,03/02/2018,09:30:00,03/02/2018,12:00:00,5309,Harassing Communication,Inactive,,ONCAM,Z3,Student Center,351,,Ferst Drive NW,,,1
18030534,03/16/2018,14:00:00,03/16/2018,14:14:00,9999,Non-Crime (not reported to state),Closed/Cleared,,ONCAM,Z1,Beringause Building,879,,Hemphill Avenue  NW,,,1
18030562,03/19/2018,17:17:00,03/20/2018,20:15:00,9999,Non-Crime (not reported to state),Closed/Cleared,,ONCAM,Z4,Hefner Residence Hall,510,,Eighth Street NW,33.779148858600003,-84.403943568499997,1
18030617,03/18/2018,12:00:00,03/18/2018,14:15:00,2399,Larceny Offense Free Text,Closed/Cleared,Unfounded,PUB,Z2,,400,,Centennial Olympic Park Drive,33.778956412500001,-84.401314659600004,1
18010030,01/06/2018,00:01:00,01/06/2018,23:59:00,9999,Non-Crime (not reported to state),Closed/Cleared,,ONCAM,Z1,Beringause Building,879,,Hemphill Avenue NW,33.778956412500001,-84.401314659600004,1
18010051,01/12/2018,14:30:00,01/12/2018,15:00:00,9999,Non-Crime (not reported to state),Closed/Cleared,,ONCAM,Z2,Georgia Tech Police Criminal Investigations Division,828,,West Peachtree Street NW,,-84.38767,1
18010167,01/30/2018,19:05:00,01/30/2018,19:30:00,5499,Traffic Offense (describe offense),Closed/Cleared,Cleared by Arrest,NONCLERY,OFFCAM,Northside Drive  NW @ 10th Street  NW,,,,,,1
18010168,01/30/2018,20:46:00,01/30/2018,20:54:00,5499,Traffic Offense (describe offense),Closed/Cleared,Cleared by Arrest,PUB,OFFCAM,Northside Drive  NW @ Eighth Street  NW,,,,,,1
18020183,02/01/2018,15:52:00,02/01/2018,15:55:00,9999,Non-Crime (not reported to state),Closed/Cleared,,ONCAM,Z2,NAA Turnaround,120,,North Avenue NW,,,1
18020318,02/20/2018,07:57:00,02/20/2018,08:15:00,9999,Non-Crime (not reported to state),Closed/Cleared,,ONCAM,Z2,Parking Office (PTS)   178   Z2,828,,West Peachtree Street NW,33.777138,-84.387672,1
18020346,02/22/2018,18:13:00,02/22/2018,18:16:00,9999,Non-Crime (not reported to state),Closed/Cleared,,ONCAMRES,Z2,North Avenue Apartments,120,,North Avenue NW,,,1
18020357,02/23/2018,10:05:00,02/23/2018,10:25:00,9999,Non-Crime (not reported to state),Closed/Cleared,,ONCAM,Z3,Manufacturing Rel. Disc. Complex (MRDC)   135  Z3,801,,Ferst Drive NW,33.776967917900002,-84.400502691,1
18030457,03/06/2018,17:12:00,03/06/2018,17:13:00,9999,Non-Crime (not reported to state),Closed/Cleared,,ONCAM,Z2,Clough Undergraduate Learning Commons,266,,Fourth Street NW,,,1
18030463,03/02/2018,16:00:00,03/02/2018,17:00:00,1316,Terroristic Threats/Intimidation,Closed/Cleared,Prosecution Declined,ONCAM,Z2,Clough Undergraduate Learning Commons  166  Z2,266,,Fourth Street NW,33.774681795699998,-84.396379388400007,1
18030477,03/09/2018,23:23:00,03/09/2018,23:40:00,4104,Liquor - Possession Of,Closed/Cleared,Prosecution Declined,ONCAM,Z4,,,,Hemphill Avenue @ Eighth Street NW,,,1
18010015,01/04/2018,21:53:00,01/04/2018,23:30:00,9999,Non-Crime (not reported to state),Closed/Cleared,,ONCAM,Z1,,,,,33.781552,-84.404199,1
18010064,01/13/2018,16:34:00,01/13/2018,16:52:00,9999,Non-Crime (not reported to state),Closed/Cleared,,ONCAMRES,Z2,North Avenue Apartments South Building,120,,North Avenue NW,,,1
18010097,01/19/2018,20:10:00,01/19/2018,20:10:00,9999V,,Closed/Cleared,,ONCAMRES,Z2,NAA Turnaround,120,,North Avenue NW,,,1
18010130,01/24/2018,22:19:00,01/24/2018,23:59:00,4803,Making A False Report/Giving False Information,Closed/Cleared,Cleared by Arrest,PUB,OFFCAM,Northside Drive  NW @ Ethel Street  NW,,,,,,1
18020179,01/14/2018,13:15:00,01/14/2018,14:15:00,2605,Fraud - Illegal Use of Credit/Financial Transaction Cards,Inactive,,ONCAM,Z2,Amazon @ Georgia Tech,86,,Fifth Street  NW,,,1
18020194,02/02/2018,20:38:00,02/02/2018,20:40:00,9999,Non-Crime (not reported to state),Closed/Cleared,,ONCAM,Z3,,,,Fowler Street @ Ferst Drive,,,1
18020217,02/06/2018,21:53:00,02/06/2018,22:16:00,5499,Traffic Offense (describe offense),Closed/Cleared,Cleared by Arrest,NONCLERY,OFFCAM,Northside Drive  NW @ Deering Road,,,,,,1
18020392,02/15/2018,07:59:00,02/26/2018,20:03:00,9999,Non-Crime (not reported to state),Closed/Cleared,,ONCAM,Z2,Schellar College of Business,800,,West Peachtree Street NW,,,1
18020394,01/27/2018,09:00:00,02/22/2018,14:00:00,2901,Damage to Property - Business,Further Investigation,,ONCAM,Z1,Griffin Track   342   Z1,930,,Fowler Street NW,33.7794475,-84.3950901,1
18030481,03/10/2018,18:00:00,03/10/2018,18:44:00,9999,Non-Crime (not reported to state),Closed/Cleared,,ONCAM,Z1,McCamish Pavilion,965,,Fowler Street  NW,33.781530,-84.393571,1
18030513,03/14/2018,16:25:00,03/14/2018,17:00:00,5499,Traffic Offense (describe offense),Closed/Cleared,,PUB,Z2,Williams Street  NW at Fifth Street  NW,,,,,,1
18030599,03/20/2018,10:44:00,03/20/2018,11:18:00,1316,Terroristic Threats/Intimidation,Closed/Cleared,,ONCAM,Z3,Van Leer Electrical Engineering Building   85  Z3,777,,Atlantic Drive NW,33.775855911500003,-84.397170809100004,1
18020295,02/17/2018,02:42:00,02/17/2018,03:25:00,9999,Non-Crime (not reported to state),Further Investigation,,ONCAMRES,Z4,Freeman Residence Hall,835,,McMillan Street NW,,,1
18020335,02/21/2018,19:29:00,02/21/2018,20:56:00,5499,Traffic Offense (describe offense),Closed/Cleared,Cleared by Arrest,PUB,Z4,,,,Northside Drive NW @ 10th Street NW,,,1
18020390,02/26/2018,14:30:00,02/26/2018,14:40:00,2308,Larceny - From Building,Inactive,,ONCAM,Z3,Student Center,351,,Ferst Drive NW,33.7741360837,-84.398818020899995,1
18030494,03/12/2018,19:00:00,03/12/2018,19:15:00,2308,Larceny - From Building,Inactive,,ONCAM,Z3,Student Center,351,,Ferst Drive  NW,33.7741360837,-84.398818020899995,1
18030495,03/12/2018,20:12:00,03/12/2018,21:04:00,9999,Non-Crime (not reported to state),Closed/Cleared,,NONCAM,Z1,,,,Fourteenth St. and West Peachtree St.,,,1
18030554,03/09/2018,19:45:00,03/09/2018,22:45:00,2308,Larceny - From Building,Inactive,,ONCAM,Z1,McCamish Pavilion   73   Z1,965,,Fowler Street NW,33.780675845099999,-84.392766362000003,1
18040687,04/03/2018,14:00:00,04/03/2018,14:40:00,2902,Damage to Property - Private,Inactive,,ONCAM,Z2,Power Plant Drive @ Bobby Dodd Way NW,,,,,,1
18040707,04/05/2018,23:45:00,04/06/2018,00:30:00,2902,Damage to Property - Private,Closed/Cleared,Prosecution Declined,NONCAM,Z1,Phi Sigma Kappa Fraternity,825,,Techwood Drive NW,,,1
18040719,04/06/2018,23:05:00,04/06/2018,23:58:00,5404,Driving Under the Influence of Alcohol,Closed/Cleared,Cleared by Arrest,PUB,Z1,,,,Tenth Street @ Fowler Street NW,,,1
18040727,04/07/2018,22:51:00,04/07/2018,22:53:00,2317,Larceny - Bicycle,Closed/Cleared,Cleared by Arrest,ONCAM,Z2,Clough Undergraduate Learning Commons,266,,4th Street  NW,,,1
18040728,04/07/2018,23:50:00,04/08/2018,00:16:00,9999,Non-Crime (not reported to state),Closed/Cleared,,ONCAMRES,Z2,NAA East  191  Z2,120,,North Avenue  NW,33.76952,-84.39097,1
18040748,04/10/2018,01:44:00,04/10/2018,02:03:00,4104,Liquor - Possession Of,Closed/Cleared,Prosecution Declined,ONCAM,Z2,Smith Building,685,,Cherry Street  NW,33.773645202700003,-84.395148047299998,1
18010025,01/07/2018,22:45:00,01/07/2018,23:20:00,3564,Marijuana Free Text,Closed/Cleared,Prosecution Declined,ONCAMRES,Z2,NAA South  191  Z2,120,,North Avenue NW,33.76932,-84.39182,1
18010045,01/10/2018,19:00:00,01/10/2018,21:30:00,2308,Larceny - From Building,Inactive,,ONCAM,Z2,Georgia Tech Hotel & Conference Center,800,,Spring Street  NW,33.776343252300002,-84.389307920199997,1
18010056,01/12/2018,16:44:00,01/12/2018,18:00:00,9999,Non-Crime (not reported to state),Closed/Cleared,,ONCAM,Z3,Howey Physics Building,800,,Atlantic Drive NW,,,1
18010110,01/22/2018,08:49:00,01/22/2018,09:00:00,9999,Non-Crime (not reported to state),Closed/Cleared,,ONCAM,Z2,,62,,Fifth Street  NW,33.776853,-84.388807,1
18010154,01/28/2018,08:59:00,01/28/2018,08:59:00,9999,Non-Crime (not reported to state),Closed/Cleared,,ONCAMRES,Z4,Freeman Residence Hall,835,,McMillan Street  NW,33.777550332899999,-84.403920210199999,1
18010174,01/31/2018,15:15:00,01/31/2018,17:02:00,3699,Sex Offense Free Text,Closed/Cleared,Cleared by Arrest,ONCAM,Z4,Eighth Street Apartment,555,,Eighth Street NW,,,1
18020256,02/12/2018,22:30:00,02/12/2018,23:00:00,3542,Synthetic Narcotic - Possession of,Closed/Cleared,Cleared by Arrest,PUB,Z4,Tech Parkway  NW @ North Avenue  NW,,,,33.771310,-84.392067,1
18020276,02/15/2018,17:07:00,02/15/2018,17:37:00,5499,Traffic Offense (describe offense),Closed/Cleared,Prosecution Declined,PUB,Z2,,,,,,,2
18020285,02/16/2018,11:54:00,02/16/2018,11:54:00,9999,Non-Crime (not reported to state),Closed/Cleared,,ONCAM,,,770,,State Street NW,33.778956412500001,-84.401314659600004,1
18020411,02/28/2018,19:00:00,02/28/2018,21:00:00,9999,Non-Crime (not reported to state),Closed/Cleared,,ONCAM,Z3,Van Leer Electrical Engenering Building,777,,Atlantic Drive,33.777007,-84.405706,1
18020415,03/01/2018,23:10:00,03/01/2018,23:55:00,9999W,,Closed/Cleared,Cleared by Arrest,NONCLERY,OFFCAM,14th Street NW @ Holly Street NW,,,,33.786547,-84.390444,1
18030472,03/08/2018,23:58:00,03/09/2018,00:40:00,3562,Marijuana - Possession of,Closed/Cleared,Prosecution Declined,ONCAMRES,Z4,Woodruff Residence Hall,890,,Curran Street NW,,,1
18030620,03/17/2018,01:25:00,03/17/2018,01:50:00,2399,Larceny Offense Free Text,Closed/Cleared,Prosecution Declined,ONCAM,Z1,Kendeda Building,422,,Ferst Drive NW,,,1
18030637,03/28/2018,18:40:00,03/28/2018,18:43:00,3699,Sex Offense Free Text,Closed/Cleared,Cleared by Arrest,ONCAM,Z4,Campus Recreation Center   160   Z4,750,,Ferst Drive NW,33.775464005800004,-84.403499012599994,1
18030640,03/28/2018,21:30:00,03/28/2018,21:31:00,9999,Non-Crime (not reported to state),Closed/Cleared,,ONCAM,Z1,Beringause Building,879,,Hemphill Avenue NW,33.778956412500001,-84.401314659600004,1
18030655,03/30/2018,07:00:00,,,9999,Non-Crime (not reported to state),Further Investigation,,ONCAM,Z3,Instructional Center   55   Z3,759,,Ferst Drive NW,33.775444563000001,-84.401297829499995,1
18030666,03/31/2018,15:35:00,03/31/2018,15:50:00,9999,Non-Crime (not reported to state),Closed/Cleared,,ONCAMRES,Z2,Harris Residence Hall,633,,Techwood Drive  NW,33.772090704999997,-84.391660181700004,1
18040757,04/10/2018,20:17:00,04/10/2018,20:40:00,9999,Non-Crime (not reported to state),Closed/Cleared,,ONCAM,Z2,Scheller College of Business,800,,West Peachtree Street  NW,33.776280525200001,-84.3880186544,1
18040856,04/21/2018,00:43:00,04/21/2018,01:18:00,5404,Driving Under the Influence of Alcohol,Closed/Cleared,Cleared by Arrest,PUB,Z2,Fifth Street  NW @ Spring Street  NW,,,,,,1
18040881,04/24/2018,21:10:00,04/24/2018,23:30:00,9999W,,Closed/Cleared,Cleared by Arrest,PUB,OFFCAM,Centergy One Parking Deck @ Tech Square,85,,Fifth Street  NW,,,1
18040890,04/26/2018,14:21:00,04/26/2018,,9999,Non-Crime (not reported to state),Closed/Cleared,,ONCAM,Z3,Student Services Building   123   Z3,353,,Ferst Drive NW,33.7743504403,-84.3995524697,1
18051050,05/13/2018,00:15:00,05/13/2018,02:23:00,2999,Damage to Property Offense Free Text,Further Investigation,,ONCAM,Z1,O'keefe Lot (behind fence),151,,Sixth Street  NW,,,1
18051092,05/18/2018,11:55:00,05/18/2018,12:03:00,9999,Non-Crime (not reported to state),Closed/Cleared,,ONCAM,Z3,Library,704,,Cherry Street NW,,,1
18051143,05/30/2018,02:51:00,05/30/2018,04:25:00,2317,Larceny - Bicycle,Closed/Cleared,Cleared by Arrest,ONCAM,Z2,College of Business,800,,West Peachtree Street  NW,,,1
18010020,01/06/2018,21:54:00,01/06/2018,21:56:00,9999,Non-Crime (not reported to state),Closed/Cleared,,ONCAM,Z1,Beringause Building,879,,Hemphill Avenue  NW,33.778956412500001,-84.401314659600004,1
18010040,01/10/2018,16:25:00,01/10/2018,16:25:00,9999,Non-Crime (not reported to state),Closed/Cleared,,ONCAM,Z4,Student Health Center,740,,Ferst Drive NW,,,1
18010061,01/13/2018,01:36:00,01/13/2018,01:49:00,4104,Liquor - Possession Of,Closed/Cleared,Prosecution Declined,ONCAMRES,Z2,Pi Kappa Phi Fraternity   336   Z3,220,,Ferst Drive NW,33.7766739637,-84.3943048516,1
18010112,01/22/2018,12:35:00,01/22/2018,12:35:00,9999,Non-Crime (not reported to state),Closed/Cleared,,ONCAM,Z2,Georgia Tech Library,266,NW,4TH ST NW,33.77668,-84.38863,1
18010140,01/26/2018,11:18:00,01/26/2018,11:22:00,9999,Non-Crime (not reported to state),Closed/Cleared,,ONCAM,Z1,Beringause Building,879,,Hemphill Avenue  NW,33.778956412500001,-84.401314659600004,1
18010151,01/28/2018,01:33:00,01/28/2018,01:55:00,4104,Liquor - Possession Of,Closed/Cleared,Prosecution Declined,ONCAMRES,Z2,Cloudman Residence Hall,661,,Techwood Drive NW,33.772797287899998,-84.391622187999999,1
18020208,02/05/2018,10:09:00,02/05/2018,11:25:00,9999,Non-Crime (not reported to state),Closed/Cleared,,ONCAM,Z4,Paper Tricentennial Building   129   Z4,500,,Tenth Street NW,33.780977913800001,-84.404545426400006,1
18020228,02/09/2018,00:30:00,02/09/2018,00:45:00,9999V,,Closed/Cleared,,ONCAM,Z4,,,,Tech Parkway,,,2
18020230,02/09/2018,08:00:00,02/09/2018,10:00:00,9999,Non-Crime (not reported to state),Further Investigation,,ONCAM,Z2,Bobby Dodd Stadium   17   Z2,155,,North Avenue  NW,33.771865,-84.393316,1
18020284,02/16/2018,10:20:00,02/16/2018,10:20:00,5499,Traffic Offense (describe offense),Closed/Cleared,Cleared by Arrest,PUB,Z1,,,,,33.781564,-84.391040,1
18020330,02/20/2018,15:41:00,02/20/2018,17:41:00,9999,Non-Crime (not reported to state),Further Investigation,,ONCAM,Z1,Student Center Commons,351,,Ferst Drive,33.778956412500001,-84.401314659600004,1
18020367,02/24/2018,00:02:00,02/24/2018,00:50:00,9999W,,Closed/Cleared,Cleared by Arrest,NONCLERY,OFFCAM, Fourteenth Street  NW @ Northside Drive  NW,,,,,,1
18020391,02/26/2018,15:00:00,02/26/2018,15:30:00,9999,Non-Crime (not reported to state),Further Investigation,,ONCAM,Z4,Student Health Center,740,,Ferst Drive NW,,,1
18020412,02/28/2018,22:04:00,02/28/2018,22:35:00,9999,Non-Crime (not reported to state),Closed/Cleared,,ONCAMRES,Z4,Maulding Residence Hall,501,,Sixth Street  NW,33.777007,-84.405706,1
18030450,03/05/2018,18:00:00,,,9999,Non-Crime (not reported to state),Closed/Cleared,,ONCAM,Z2,Skiles Classroom Building,686,,Cherry Street  NW,,,1
18030455,03/06/2018,15:09:00,03/06/2018,18:18:00,5707,Criminal Trespass,Closed/Cleared,Cleared by Arrest,ONCAM,Z2,Skiles Classroom Building,686,,Cherry Street NW,,,1
18030475,03/05/2018,20:00:00,03/05/2018,20:05:00,9999,Non-Crime (not reported to state),Further Investigation,,ONCAM,Z2,Ferst Drive NW @ Fowler Street NW,,,,,,1
18030539,03/16/2018,20:28:00,03/16/2018,20:30:00,9999,Non-Crime (not reported to state),Closed/Cleared,,ONCAM,Z1,Chandler Stadium,255,,Ferst Drive NW,,,1
18030576,03/22/2018,19:22:00,03/22/2018,22:00:00,9999W,,Closed/Cleared,Cleared by Arrest,NONCAM,Z2,Centergy One Parking Deck @ Tech Square,85,,Fifth Street  NW,,,1
18030587,03/21/2018,15:00:00,03/22/2018,22:00:00,9999,Non-Crime (not reported to state),Closed/Cleared,,NONCAM,OFFCAM,,797,,Fayetteville Road  SE,,,1
18030649,03/28/2018,09:00:00,03/28/2018,17:00:00,2317,Larceny - Bicycle,Closed/Cleared,Prosecution Declined,ONCAM,Z3,Cherry Emerson Building,310,,Ferst Drive  NW,33.777931481499998,-84.397207011700004,1
18040680,04/02/2018,15:50:00,04/02/2018,17:07:00,9999V,,Closed/Cleared,,ONCAM,Z3,Student Center   104   Z3,351,,Ferst Drive NW,,,1
18040768,04/12/2018,10:30:00,04/12/2018,11:25:00,9999,Non-Crime (not reported to state),Closed/Cleared,,ONCAM,Z3,Manufacturing Research Center (MaRC)   126  Z3,813,,Ferst Drive NW,33.777599309800003,-84.401342849200006,1
18040800,04/15/2018,01:54:00,04/15/2018,02:30:00,4104,Liquor - Possession Of,Closed/Cleared,Prosecution Declined,ONCAMRES,Z2,Harrison Residence Hall,660,,Williams Street  NW,,,1
18040802,04/15/2018,02:29:00,04/15/2018,02:56:00,4104,Liquor - Possession Of,Closed/Cleared,Prosecution Declined,ONCAMRES,Z2,Cloudman Residence Hall,661,,Techwood Drive NW,,,1
18050934,05/01/2018,12:17:00,05/01/2018,12:17:00,9999,Non-Crime (not reported to state),Closed/Cleared,,ONCAM,Z3,Clough Undergraduate Learning Commons,266,,Fourth Street NW,33.774681795699998,-84.396379388400007,1
18050955,02/04/2018,22:00:00,02/05/2018,12:00:00,2308,Larceny - From Building,Inactive,,ONCAM,Z4,Campus Recreation Center,750,,Ferst Drive  NW,,,1
18050967,05/04/2018,04:58:00,05/04/2018,04:59:00,5707,Criminal Trespass,Closed/Cleared,Prosecution Declined,ONCAM,Z2,Alumni Faculty House,190,,North Avenue NW,,,1
18050970,05/03/2018,17:40:00,05/03/2018,17:43:00,2308,Larceny - From Building,Further Investigation,,ONCAM,Z2,Georgia Tech Hotel & Conference Center,800,,Spring Street  NW,33.776343252300002,-84.389307920199997,1
18050975,05/04/2018,23:43:00,05/05/2018,00:09:00,3562,Marijuana - Possession of,Closed/Cleared,Cleared by Arrest,NONCLERY,OFFCAM,Northside Drive @ Donald Lee Hollowell Parkway,,,,,,1
18051045,05/11/2018,18:48:00,05/11/2018,19:25:00,5499,Traffic Offense (describe offense),Closed/Cleared,Cleared by Arrest,ONCAM,Z2,Ferst Drive  NW  and Cherry Street  NW,,,,,,1
18051090,05/16/2018,14:00:00,05/17/2018,09:25:00,2903,Damage to Property - Public,Inactive,,ONCAM,Z3,Manufacturing Rel. Disc. Complex (MRDC)   135  Z3,801,,Ferst Drive NW,33.7769679179,-84.400502691,1
18051095,05/18/2018,19:18:00,05/18/2018,20:30:00,2317,Larceny - Bicycle,Closed/Cleared,Cleared by Arrest,ONCAMRES,Z2,NAA Residence Hall,120,,North Avenue  NW,33.77101,-84.3913,1
18051136,05/28/2018,21:08:00,05/28/2018,21:11:00,2903,Damage to Property - Public,Inactive,,PUB,Z2,,,,,,,1
18051138,05/29/2018,15:35:00,05/29/2018,16:15:00,9999,Non-Crime (not reported to state),Closed/Cleared,,PUB,Z4,Boss Street  NW and Means Street  NW,,,,,,1
18061326,06/26/2018,09:00:00,06/26/2018,11:51:00,2305,Larceny - Articles from Vehicle,Inactive,,ONCAM,Z3,,,,,33.778956412500001,-84.401314659600004,1
18071376,07/01/2018,05:35:00,07/01/2018,05:44:00,2699,Fraudulent Activity Offense Free ,Closed/Cleared,Cleared by Arrest,ONCAM,Z2,Waffle House,66,,Fifth Street  NW,33.776725,-84.389468,1
18020190,02/01/2018,15:32:00,02/01/2018,21:11:00,2308,Larceny - From Building,Inactive,,ONCAM,Z1,Engineered Biosystems Building (EBB)   195   Z1,950,,Atlantic Drive NW,33.780819,-84.397985,1
18020250,02/12/2018,07:10:00,02/12/2018,07:19:00,9999,Non-Crime (not reported to state),Closed/Cleared,,ONCAMRES,Z4,Nelson and Shell Undergraduate Living Center  64   Z4,580,,Turner Place NW,33.778174184100003,-84.405482175900005,1
18020255,02/12/2018,11:30:00,02/12/2018,14:30:00,9999,Non-Crime (not reported to state),Closed/Cleared,,ONCAM,Z2,Library   77   Z2,704,,Cherry Street NW,33.774317321700003,-84.395723825199994,1
18020275,02/15/2018,16:38:00,,,9999,Non-Crime (not reported to state),Closed/Cleared,Unfounded,ONCAM,Z2,Economic Development Building   173   Z2,760,,Spring Street  NW,33.7754955647,-84.3890832581,1
18020331,02/15/2018,12:00:00,02/15/2018,13:30:00,2308,Larceny - From Building,Inactive,,ONCAM,Z2,Georgia Tech Libary,266,,Fourth Street,33.778956412500001,-84.401314659600004,1
